"_defaultColorIndex","aucs","id","idx_T","name"
"2","0.8036790065394608","8g4dlm73","27","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8062131875391919","8g4dlm73","28","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8119022934830395","8g4dlm73","29","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8154166407754924","8g4dlm73","30","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8189950239632008","8g4dlm73","31","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8235100521381612","8g4dlm73","32","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8253105648339275","8g4dlm73","33","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8297430947179462","8g4dlm73","34","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8323819106918736","8g4dlm73","35","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8364388050602042","8g4dlm73","36","core_algorithm-3_100_600_dipper_high_eval"
"2","0.838447369964562","8g4dlm73","37","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8411533630823639","8g4dlm73","38","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8437907253269917","8g4dlm73","39","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8445221125709174","8g4dlm73","40","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8461639912216757","8g4dlm73","41","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8469677757230224","8g4dlm73","42","core_algorithm-3_100_600_dipper_high_eval"
"2","0.848274870104392","8g4dlm73","43","core_algorithm-3_100_600_dipper_high_eval"
"2","0.851485117564794","8g4dlm73","44","core_algorithm-3_100_600_dipper_high_eval"
"2","0.853022734135299","8g4dlm73","45","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8559126248244504","8g4dlm73","46","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8571955468683605","8g4dlm73","47","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8603048304865499","8g4dlm73","48","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8627457988791825","8g4dlm73","49","core_algorithm-3_100_600_dipper_high_eval"
"2","0.866186776679505","8g4dlm73","50","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8681265587559294","8g4dlm73","51","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8701542862731674","8g4dlm73","52","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8716145043767421","8g4dlm73","53","core_algorithm-3_100_600_dipper_high_eval"
"2","0.874299291738021","8g4dlm73","54","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8767937266041006","8g4dlm73","55","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8799783605289736","8g4dlm73","56","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8818593145734986","8g4dlm73","57","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8831069826970591","8g4dlm73","58","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8830149983878018","8g4dlm73","59","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8831871156516564","8g4dlm73","60","core_algorithm-3_100_600_dipper_high_eval"
"2","0.883882832454542","8g4dlm73","61","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8854071966117677","8g4dlm73","62","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8874577018029327","8g4dlm73","63","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8895068267419963","8g4dlm73","64","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8915184912541096","8g4dlm73","65","core_algorithm-3_100_600_dipper_high_eval"
"2","0.892583560235191","8g4dlm73","66","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8940695262723202","8g4dlm73","67","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8968252537227613","8g4dlm73","68","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8969361416148607","8g4dlm73","69","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8981263517931692","8g4dlm73","70","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8989644287131142","8g4dlm73","71","core_algorithm-3_100_600_dipper_high_eval"
"2","0.8994112881747159","8g4dlm73","72","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9018651791302397","8g4dlm73","73","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9039100866232707","8g4dlm73","74","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9054201441217816","8g4dlm73","75","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9071470918899477","8g4dlm73","76","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9087117751083128","8g4dlm73","77","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9091859296175628","8g4dlm73","78","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9101932535749826","8g4dlm73","79","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9120354354183244","8g4dlm73","80","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9133392857142858","8g4dlm73","81","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9131099489795917","8g4dlm73","82","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9132533163265307","8g4dlm73","83","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9150935443012751","8g4dlm73","84","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9161828550056944","8g4dlm73","85","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9185348950337026","8g4dlm73","86","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9192339479095695","8g4dlm73","87","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9206735533095521","8g4dlm73","88","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9213689767610372","8g4dlm73","89","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9233432534547902","8g4dlm73","90","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9246661379132789","8g4dlm73","91","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9254967482959507","8g4dlm73","92","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9260928723168554","8g4dlm73","93","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9278877065265424","8g4dlm73","94","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9286704163937916","8g4dlm73","95","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9298091262339844","8g4dlm73","96","core_algorithm-3_100_600_dipper_high_eval"
"2","0.930632150252464","8g4dlm73","97","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9314800166834836","8g4dlm73","98","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9321246809931044","8g4dlm73","99","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9325775757166036","8g4dlm73","100","core_algorithm-3_100_600_dipper_high_eval"
"2","0.933200132231405","8g4dlm73","101","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9343796363636364","8g4dlm73","102","core_algorithm-3_100_600_dipper_high_eval"
"2","0.935712","8g4dlm73","103","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9376352048545562","8g4dlm73","104","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9394147562315364","8g4dlm73","105","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9402491818862264","8g4dlm73","106","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9412279853632415","8g4dlm73","107","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9414500441992707","8g4dlm73","108","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9420601747571165","8g4dlm73","109","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9426954402463024","8g4dlm73","110","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9432962269516867","8g4dlm73","111","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9442815257113408","8g4dlm73","112","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9443171121572397","8g4dlm73","113","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9443773564652685","8g4dlm73","114","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9448802479571711","8g4dlm73","115","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9454572866590415","8g4dlm73","116","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9463589194313512","8g4dlm73","117","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9472575217794323","8g4dlm73","118","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9482034846858027","8g4dlm73","119","core_algorithm-3_100_600_dipper_high_eval"
"2","0.94873519192628","8g4dlm73","120","core_algorithm-3_100_600_dipper_high_eval"
"2","0.948246468318436","8g4dlm73","121","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9484666694543264","8g4dlm73","122","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9491052969699406","8g4dlm73","123","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9500108338596399","8g4dlm73","124","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9511330834400616","8g4dlm73","125","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9517649985054405","8g4dlm73","126","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9524480650974622","8g4dlm73","127","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9526376195025809","8g4dlm73","128","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9529838547319772","8g4dlm73","129","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9539609610119653","8g4dlm73","130","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9551895747599451","8g4dlm73","131","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9557311385459534","8g4dlm73","132","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9560715704629242","8g4dlm73","133","core_algorithm-3_100_600_dipper_high_eval"
"2","0.956704910524584","8g4dlm73","134","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9573498274564005","8g4dlm73","135","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9578276134672619","8g4dlm73","136","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9577401325068129","8g4dlm73","137","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9584078304730133","8g4dlm73","138","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9587879046999274","8g4dlm73","139","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9592010167887866","8g4dlm73","140","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9593756961461349","8g4dlm73","141","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9594079991215175","8g4dlm73","142","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9605080727742008","8g4dlm73","143","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9602858802982317","8g4dlm73","144","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9607095834573312","8g4dlm73","145","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9608053999945891","8g4dlm73","146","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9612365744122501","8g4dlm73","147","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9616488673358042","8g4dlm73","148","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9619914301567939","8g4dlm73","149","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9620247180311181","8g4dlm73","150","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9621050088909856","8g4dlm73","151","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9621157355009771","8g4dlm73","152","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9624487006051975","8g4dlm73","153","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9624880774180593","8g4dlm73","154","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9628682874020704","8g4dlm73","155","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9628690672597378","8g4dlm73","156","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9634343434343434","8g4dlm73","157","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9640547520661157","8g4dlm73","158","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9646499040943537","8g4dlm73","159","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9649851812228022","8g4dlm73","160","core_algorithm-3_100_600_dipper_high_eval"
"2","0.964874238096231","8g4dlm73","161","core_algorithm-3_100_600_dipper_high_eval"
"2","0.96500082078042","8g4dlm73","162","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9651057630674204","8g4dlm73","163","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9658737835790455","8g4dlm73","164","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9664440399397484","8g4dlm73","165","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9671706310137084","8g4dlm73","166","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9674965756842359","8g4dlm73","167","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9675363486236491","8g4dlm73","168","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9679493841840255","8g4dlm73","169","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9677637617655456","8g4dlm73","170","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9680618763666098","8g4dlm73","171","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9685856633768676","8g4dlm73","172","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9688056002553785","8g4dlm73","173","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9699711124447493","8g4dlm73","174","core_algorithm-3_100_600_dipper_high_eval"
"2","0.970009093483997","8g4dlm73","175","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9702628165948629","8g4dlm73","176","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9703204541708372","8g4dlm73","177","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9704473625746222","8g4dlm73","178","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9706310065000991","8g4dlm73","179","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9707868354139638","8g4dlm73","180","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9709802042827024","8g4dlm73","181","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9713374893908414","8g4dlm73","182","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9717994601444485","8g4dlm73","183","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9722087892251062","8g4dlm73","184","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9725652744171184","8g4dlm73","185","core_algorithm-3_100_600_dipper_high_eval"
"2","0.972922817068689","8g4dlm73","186","core_algorithm-3_100_600_dipper_high_eval"
"2","0.97310546875","8g4dlm73","187","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9732550048828125","8g4dlm73","188","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9737574726746848","8g4dlm73","189","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9741526886934544","8g4dlm73","190","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9746790273287409","8g4dlm73","191","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9749960784313725","8g4dlm73","192","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9753091887735487","8g4dlm73","193","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9754148182476217","8g4dlm73","194","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9757676837348206","8g4dlm73","195","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9757157914315828","8g4dlm73","196","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9757884717331272","8g4dlm73","197","core_algorithm-3_100_600_dipper_high_eval"
"2","0.975975665440927","8g4dlm73","198","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9762392219796507","8g4dlm73","199","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9760122595160764","8g4dlm73","200","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9762307316654223","8g4dlm73","201","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9763299268386406","8g4dlm73","202","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9764030612244897","8g4dlm73","203","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9767665433160616","8g4dlm73","204","core_algorithm-3_100_600_dipper_high_eval"
"2","0.97722475695374","8g4dlm73","205","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9772470278249552","8g4dlm73","206","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9774676450899326","8g4dlm73","207","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9774441038695821","8g4dlm73","208","core_algorithm-3_100_600_dipper_high_eval"
"2","0.977124373638222","8g4dlm73","209","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9775515825320512","8g4dlm73","210","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9779120249464794","8g4dlm73","211","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9778822922210932","8g4dlm73","212","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9777165119260552","8g4dlm73","213","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9779161841792372","8g4dlm73","214","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9784314283883553","8g4dlm73","215","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9783955515088449","8g4dlm73","216","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9784792208562061","8g4dlm73","217","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9786396143171113","8g4dlm73","218","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9784955125871718","8g4dlm73","219","core_algorithm-3_100_600_dipper_high_eval"
"2","0.978394663082496","8g4dlm73","220","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9786482535613059","8g4dlm73","221","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9786412320289103","8g4dlm73","222","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9787976076277618","8g4dlm73","223","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9791112480788405","8g4dlm73","224","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9795789543261286","8g4dlm73","225","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9800015359752549","8g4dlm73","226","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9800632170296112","8g4dlm73","227","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9800310510914605","8g4dlm73","228","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9804453213115477","8g4dlm73","229","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9807508062348831","8g4dlm73","230","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9807667418929522","8g4dlm73","231","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9808569403566482","8g4dlm73","232","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9809395195902592","8g4dlm73","233","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9811795642374155","8g4dlm73","234","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9812654060632928","8g4dlm73","235","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9811782140770938","8g4dlm73","236","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9814165078422151","8g4dlm73","237","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9814221518224548","8g4dlm73","238","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9814560301932893","8g4dlm73","239","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9816702356052236","8g4dlm73","240","core_algorithm-3_100_600_dipper_high_eval"
"2","0.981724132450807","8g4dlm73","241","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9817517718587985","8g4dlm73","242","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9819601828344884","8g4dlm73","243","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9820445215997493","8g4dlm73","244","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9824141051654807","8g4dlm73","245","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9821323009556752","8g4dlm73","246","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9822940774846378","8g4dlm73","247","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9823488370622427","8g4dlm73","248","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9828174969595964","8g4dlm73","249","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9831321031518948","8g4dlm73","250","core_algorithm-3_100_600_dipper_high_eval"
"2","0.983266842634579","8g4dlm73","251","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9832582661842585","8g4dlm73","252","core_algorithm-3_100_600_dipper_high_eval"
"2","0.983499712726228","8g4dlm73","253","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9835828583473438","8g4dlm73","254","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9836169473741861","8g4dlm73","255","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9835739932905451","8g4dlm73","256","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9837096469548388","8g4dlm73","257","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9836343049163562","8g4dlm73","258","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9836671780261523","8g4dlm73","259","core_algorithm-3_100_600_dipper_high_eval"
"2","0.983929674151124","8g4dlm73","260","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9841341695248291","8g4dlm73","261","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9841707407801041","8g4dlm73","262","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9842280358216737","8g4dlm73","263","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9843275532074078","8g4dlm73","264","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9843394643414148","8g4dlm73","265","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9844190448065719","8g4dlm73","266","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9845728790743503","8g4dlm73","267","core_algorithm-3_100_600_dipper_high_eval"
"2","0.984351492663181","8g4dlm73","268","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9848094045380016","8g4dlm73","269","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9846580731747637","8g4dlm73","270","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9848418397698163","8g4dlm73","271","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9849887612729914","8g4dlm73","272","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9849664103379139","8g4dlm73","273","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9849978607875834","8g4dlm73","274","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9851558171745153","8g4dlm73","275","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9853871940714748","8g4dlm73","276","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9856211377137963","8g4dlm73","277","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9856598510638792","8g4dlm73","278","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9858288681117818","8g4dlm73","279","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9861398834796836","8g4dlm73","280","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9861130694428324","8g4dlm73","281","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9861739752025872","8g4dlm73","282","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9862612577335735","8g4dlm73","283","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9863901149338565","8g4dlm73","284","core_algorithm-3_100_600_dipper_high_eval"
"2","0.986305975308642","8g4dlm73","285","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9865910861057989","8g4dlm73","286","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9866560042628469","8g4dlm73","287","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9866640512286325","8g4dlm73","288","core_algorithm-3_100_600_dipper_high_eval"
"2","0.986800462372449","8g4dlm73","289","core_algorithm-3_100_600_dipper_high_eval"
"2","0.986922831632653","8g4dlm73","290","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9870171973945431","8g4dlm73","291","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9870505260723783","8g4dlm73","292","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9874540288606893","8g4dlm73","293","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9877661483520089","8g4dlm73","294","core_algorithm-3_100_600_dipper_high_eval"
"2","0.987782351592495","8g4dlm73","295","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9877545063302873","8g4dlm73","296","core_algorithm-3_100_600_dipper_high_eval"
"2","0.987705001945087","8g4dlm73","297","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9877175000349332","8g4dlm73","298","core_algorithm-3_100_600_dipper_high_eval"
"2","0.987860743801653","8g4dlm73","299","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9879988508040646","8g4dlm73","300","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9881811431083168","8g4dlm73","301","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9882283415463454","8g4dlm73","302","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9881428330948574","8g4dlm73","303","core_algorithm-3_100_600_dipper_high_eval"
"2","0.988215779763192","8g4dlm73","304","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9883429187391869","8g4dlm73","305","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9884776607104238","8g4dlm73","306","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9884080495440039","8g4dlm73","307","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9885354400130716","8g4dlm73","308","core_algorithm-3_100_600_dipper_high_eval"
"2","0.9884307641508149","8g4dlm73","309","core_algorithm-3_100_600_dipper_high_eval"
