"_defaultColorIndex","id","idx_T","name","tpr_at"
"2","8g4dlm73","49","core_algorithm-3_100_600_dipper_high_eval","0.12482566248256625"
"2","8g4dlm73","50","core_algorithm-3_100_600_dipper_high_eval","0.10621942697414395"
"2","8g4dlm73","51","core_algorithm-3_100_600_dipper_high_eval","0.12657342657342657"
"2","8g4dlm73","52","core_algorithm-3_100_600_dipper_high_eval","0.14125874125874127"
"2","8g4dlm73","53","core_algorithm-3_100_600_dipper_high_eval","0.16013986013986015"
"2","8g4dlm73","54","core_algorithm-3_100_600_dipper_high_eval","0.13995801259622112"
"2","8g4dlm73","55","core_algorithm-3_100_600_dipper_high_eval","0.11360448807854137"
"2","8g4dlm73","56","core_algorithm-3_100_600_dipper_high_eval","0.13342696629213482"
"2","8g4dlm73","57","core_algorithm-3_100_600_dipper_high_eval","0.11524947294448348"
"2","8g4dlm73","58","core_algorithm-3_100_600_dipper_high_eval","0.13431786216596342"
"2","8g4dlm73","59","core_algorithm-3_100_600_dipper_high_eval","0.14978902953586498"
"2","8g4dlm73","60","core_algorithm-3_100_600_dipper_high_eval","0.1676056338028169"
"2","8g4dlm73","61","core_algorithm-3_100_600_dipper_high_eval","0.13671599718111346"
"2","8g4dlm73","62","core_algorithm-3_100_600_dipper_high_eval","0.11636107193229901"
"2","8g4dlm73","63","core_algorithm-3_100_600_dipper_high_eval","0.1325811001410437"
"2","8g4dlm73","64","core_algorithm-3_100_600_dipper_high_eval","0.11016949152542373"
"2","8g4dlm73","65","core_algorithm-3_100_600_dipper_high_eval","0.12217514124293785"
"2","8g4dlm73","66","core_algorithm-3_100_600_dipper_high_eval","0.10113154172560113"
"2","8g4dlm73","67","core_algorithm-3_100_600_dipper_high_eval","0.08563340410474168"
"2","8g4dlm73","68","core_algorithm-3_100_600_dipper_high_eval","0.09978768577494693"
"2","8g4dlm73","69","core_algorithm-3_100_600_dipper_high_eval","0.11339475549255847"
"2","8g4dlm73","70","core_algorithm-3_100_600_dipper_high_eval","0.09716312056737589"
"2","8g4dlm73","71","core_algorithm-3_100_600_dipper_high_eval","0.10858765081618169"
"2","8g4dlm73","72","core_algorithm-3_100_600_dipper_high_eval","0.12713068181818182"
"2","8g4dlm73","73","core_algorithm-3_100_600_dipper_high_eval","0.1435678749111585"
"2","8g4dlm73","74","core_algorithm-3_100_600_dipper_high_eval","0.12588904694167852"
"2","8g4dlm73","75","core_algorithm-3_100_600_dipper_high_eval","0.1103202846975089"
"2","8g4dlm73","76","core_algorithm-3_100_600_dipper_high_eval","0.09337134711332858"
"2","8g4dlm73","77","core_algorithm-3_100_600_dipper_high_eval","0.10342368045649072"
"2","8g4dlm73","78","core_algorithm-3_100_600_dipper_high_eval","0.11840228245363767"
"2","8g4dlm73","79","core_algorithm-3_100_600_dipper_high_eval","0.10485021398002853"
"2","8g4dlm73","80","core_algorithm-3_100_600_dipper_high_eval","0.0920114122681883"
"2","8g4dlm73","81","core_algorithm-3_100_600_dipper_high_eval","0.10071428571428571"
"2","8g4dlm73","82","core_algorithm-3_100_600_dipper_high_eval","0.11214285714285714"
"2","8g4dlm73","83","core_algorithm-3_100_600_dipper_high_eval","0.12642857142857142"
"2","8g4dlm73","84","core_algorithm-3_100_600_dipper_high_eval","0.1401000714796283"
"2","8g4dlm73","85","core_algorithm-3_100_600_dipper_high_eval","0.15582558970693353"
"2","8g4dlm73","86","core_algorithm-3_100_600_dipper_high_eval","0.1346704871060172"
"2","8g4dlm73","87","core_algorithm-3_100_600_dipper_high_eval","0.15136298421807748"
"2","8g4dlm73","88","core_algorithm-3_100_600_dipper_high_eval","0.16954022988505746"
"2","8g4dlm73","89","core_algorithm-3_100_600_dipper_high_eval","0.14820143884892087"
"2","8g4dlm73","90","core_algorithm-3_100_600_dipper_high_eval","0.16618705035971224"
"2","8g4dlm73","91","core_algorithm-3_100_600_dipper_high_eval","0.14553314121037464"
"2","8g4dlm73","92","core_algorithm-3_100_600_dipper_high_eval","0.16389891696750902"
"2","8g4dlm73","93","core_algorithm-3_100_600_dipper_high_eval","0.17472924187725633"
"2","8g4dlm73","94","core_algorithm-3_100_600_dipper_high_eval","0.19971056439942114"
"2","8g4dlm73","95","core_algorithm-3_100_600_dipper_high_eval","0.17958001448225924"
"2","8g4dlm73","96","core_algorithm-3_100_600_dipper_high_eval","0.1927536231884058"
"2","8g4dlm73","97","core_algorithm-3_100_600_dipper_high_eval","0.17198838896952104"
"2","8g4dlm73","98","core_algorithm-3_100_600_dipper_high_eval","0.18940493468795355"
"2","8g4dlm73","99","core_algorithm-3_100_600_dipper_high_eval","0.20348837209302326"
"2","8g4dlm73","100","core_algorithm-3_100_600_dipper_high_eval","0.22311046511627908"
"2","8g4dlm73","101","core_algorithm-3_100_600_dipper_high_eval","0.24727272727272728"
"2","8g4dlm73","102","core_algorithm-3_100_600_dipper_high_eval","0.26981818181818185"
"2","8g4dlm73","103","core_algorithm-3_100_600_dipper_high_eval","0.28945454545454546"
"2","8g4dlm73","104","core_algorithm-3_100_600_dipper_high_eval","0.30858806404657935"
"2","8g4dlm73","105","core_algorithm-3_100_600_dipper_high_eval","0.32702112163146396"
"2","8g4dlm73","106","core_algorithm-3_100_600_dipper_high_eval","0.30735615440640934"
"2","8g4dlm73","107","core_algorithm-3_100_600_dipper_high_eval","0.27769679300291544"
"2","8g4dlm73","108","core_algorithm-3_100_600_dipper_high_eval","0.2981049562682216"
"2","8g4dlm73","109","core_algorithm-3_100_600_dipper_high_eval","0.26749271137026237"
"2","8g4dlm73","110","core_algorithm-3_100_600_dipper_high_eval","0.2895696571845368"
"2","8g4dlm73","111","core_algorithm-3_100_600_dipper_high_eval","0.3133674214755296"
"2","8g4dlm73","112","core_algorithm-3_100_600_dipper_high_eval","0.337966349670812"
"2","8g4dlm73","113","core_algorithm-3_100_600_dipper_high_eval","0.3043160204828091"
"2","8g4dlm73","114","core_algorithm-3_100_600_dipper_high_eval","0.28205128205128205"
"2","8g4dlm73","115","core_algorithm-3_100_600_dipper_high_eval","0.30256410256410254"
"2","8g4dlm73","116","core_algorithm-3_100_600_dipper_high_eval","0.2793255131964809"
"2","8g4dlm73","117","core_algorithm-3_100_600_dipper_high_eval","0.30124908155767816"
"2","8g4dlm73","118","core_algorithm-3_100_600_dipper_high_eval","0.2689199118295371"
"2","8g4dlm73","119","core_algorithm-3_100_600_dipper_high_eval","0.29212656364974243"
"2","8g4dlm73","120","core_algorithm-3_100_600_dipper_high_eval","0.30757910228108903"
"2","8g4dlm73","121","core_algorithm-3_100_600_dipper_high_eval","0.27908689248895435"
"2","8g4dlm73","122","core_algorithm-3_100_600_dipper_high_eval","0.3050847457627119"
"2","8g4dlm73","123","core_algorithm-3_100_600_dipper_high_eval","0.2763448784082535"
"2","8g4dlm73","124","core_algorithm-3_100_600_dipper_high_eval","0.29403095062638174"
"2","8g4dlm73","125","core_algorithm-3_100_600_dipper_high_eval","0.3064992614475628"
"2","8g4dlm73","126","core_algorithm-3_100_600_dipper_high_eval","0.2843426883308715"
"2","8g4dlm73","127","core_algorithm-3_100_600_dipper_high_eval","0.30007390983000737"
"2","8g4dlm73","128","core_algorithm-3_100_600_dipper_high_eval","0.2756836659275684"
"2","8g4dlm73","129","core_algorithm-3_100_600_dipper_high_eval","0.29289940828402367"
"2","8g4dlm73","130","core_algorithm-3_100_600_dipper_high_eval","0.31088082901554404"
"2","8g4dlm73","131","core_algorithm-3_100_600_dipper_high_eval","0.2911111111111111"
"2","8g4dlm73","132","core_algorithm-3_100_600_dipper_high_eval","0.30962962962962964"
"2","8g4dlm73","133","core_algorithm-3_100_600_dipper_high_eval","0.3269088213491475"
"2","8g4dlm73","134","core_algorithm-3_100_600_dipper_high_eval","0.303637713437268"
"2","8g4dlm73","135","core_algorithm-3_100_600_dipper_high_eval","0.3202080237741456"
"2","8g4dlm73","136","core_algorithm-3_100_600_dipper_high_eval","0.33705357142857145"
"2","8g4dlm73","137","core_algorithm-3_100_600_dipper_high_eval","0.31594634873323396"
"2","8g4dlm73","138","core_algorithm-3_100_600_dipper_high_eval","0.33084947839046197"
"2","8g4dlm73","139","core_algorithm-3_100_600_dipper_high_eval","0.3055141579731744"
"2","8g4dlm73","140","core_algorithm-3_100_600_dipper_high_eval","0.28539493293591656"
"2","8g4dlm73","141","core_algorithm-3_100_600_dipper_high_eval","0.29776119402985074"
"2","8g4dlm73","142","core_algorithm-3_100_600_dipper_high_eval","0.31736526946107785"
"2","8g4dlm73","143","core_algorithm-3_100_600_dipper_high_eval","0.33632958801498125"
"2","8g4dlm73","144","core_algorithm-3_100_600_dipper_high_eval","0.31634182908545727"
"2","8g4dlm73","145","core_algorithm-3_100_600_dipper_high_eval","0.33633633633633636"
"2","8g4dlm73","146","core_algorithm-3_100_600_dipper_high_eval","0.3521021021021021"
"2","8g4dlm73","147","core_algorithm-3_100_600_dipper_high_eval","0.3258258258258258"
"2","8g4dlm73","148","core_algorithm-3_100_600_dipper_high_eval","0.34459459459459457"
"2","8g4dlm73","149","core_algorithm-3_100_600_dipper_high_eval","0.3651389932381668"
"2","8g4dlm73","150","core_algorithm-3_100_600_dipper_high_eval","0.3942814145974417"
"2","8g4dlm73","151","core_algorithm-3_100_600_dipper_high_eval","0.3644578313253012"
"2","8g4dlm73","152","core_algorithm-3_100_600_dipper_high_eval","0.3858327053504145"
"2","8g4dlm73","153","core_algorithm-3_100_600_dipper_high_eval","0.40226415094339624"
"2","8g4dlm73","154","core_algorithm-3_100_600_dipper_high_eval","0.3776435045317221"
"2","8g4dlm73","155","core_algorithm-3_100_600_dipper_high_eval","0.394856278366112"
"2","8g4dlm73","156","core_algorithm-3_100_600_dipper_high_eval","0.36714610143830434"
"2","8g4dlm73","157","core_algorithm-3_100_600_dipper_high_eval","0.3795454545454545"
"2","8g4dlm73","158","core_algorithm-3_100_600_dipper_high_eval","0.3522727272727273"
"2","8g4dlm73","159","core_algorithm-3_100_600_dipper_high_eval","0.37556904400606983"
"2","8g4dlm73","160","core_algorithm-3_100_600_dipper_high_eval","0.3923954372623574"
"2","8g4dlm73","161","core_algorithm-3_100_600_dipper_high_eval","0.4063926940639269"
"2","8g4dlm73","162","core_algorithm-3_100_600_dipper_high_eval","0.428027418126428"
"2","8g4dlm73","163","core_algorithm-3_100_600_dipper_high_eval","0.4"
"2","8g4dlm73","164","core_algorithm-3_100_600_dipper_high_eval","0.3816793893129771"
"2","8g4dlm73","165","core_algorithm-3_100_600_dipper_high_eval","0.3995416348357525"
"2","8g4dlm73","166","core_algorithm-3_100_600_dipper_high_eval","0.3804430863254393"
"2","8g4dlm73","167","core_algorithm-3_100_600_dipper_high_eval","0.39572192513368987"
"2","8g4dlm73","168","core_algorithm-3_100_600_dipper_high_eval","0.37337413925019125"
"2","8g4dlm73","169","core_algorithm-3_100_600_dipper_high_eval","0.3846743295019157"
"2","8g4dlm73","170","core_algorithm-3_100_600_dipper_high_eval","0.36251920122887865"
"2","8g4dlm73","171","core_algorithm-3_100_600_dipper_high_eval","0.37355880092236743"
"2","8g4dlm73","172","core_algorithm-3_100_600_dipper_high_eval","0.38906009244992296"
"2","8g4dlm73","173","core_algorithm-3_100_600_dipper_high_eval","0.4063222821896685"
"2","8g4dlm73","174","core_algorithm-3_100_600_dipper_high_eval","0.43441358024691357"
"2","8g4dlm73","175","core_algorithm-3_100_600_dipper_high_eval","0.4061776061776062"
"2","8g4dlm73","176","core_algorithm-3_100_600_dipper_high_eval","0.42393822393822395"
"2","8g4dlm73","177","core_algorithm-3_100_600_dipper_high_eval","0.43972179289026275"
"2","8g4dlm73","178","core_algorithm-3_100_600_dipper_high_eval","0.4536321483771252"
"2","8g4dlm73","179","core_algorithm-3_100_600_dipper_high_eval","0.46445131375579596"
"2","8g4dlm73","180","core_algorithm-3_100_600_dipper_high_eval","0.4872389791183295"
"2","8g4dlm73","181","core_algorithm-3_100_600_dipper_high_eval","0.504266873545384"
"2","8g4dlm73","182","core_algorithm-3_100_600_dipper_high_eval","0.5209627329192547"
"2","8g4dlm73","183","core_algorithm-3_100_600_dipper_high_eval","0.4972804972804973"
"2","8g4dlm73","184","core_algorithm-3_100_600_dipper_high_eval","0.5174825174825175"
"2","8g4dlm73","185","core_algorithm-3_100_600_dipper_high_eval","0.534684333593141"
"2","8g4dlm73","186","core_algorithm-3_100_600_dipper_high_eval","0.5078003120124805"
"2","8g4dlm73","187","core_algorithm-3_100_600_dipper_high_eval","0.48046875"
"2","8g4dlm73","188","core_algorithm-3_100_600_dipper_high_eval","0.4546875"
"2","8g4dlm73","189","core_algorithm-3_100_600_dipper_high_eval","0.47104851330203446"
"2","8g4dlm73","190","core_algorithm-3_100_600_dipper_high_eval","0.486697965571205"
"2","8g4dlm73","191","core_algorithm-3_100_600_dipper_high_eval","0.5015673981191222"
"2","8g4dlm73","192","core_algorithm-3_100_600_dipper_high_eval","0.5254901960784314"
"2","8g4dlm73","193","core_algorithm-3_100_600_dipper_high_eval","0.5427450980392157"
"2","8g4dlm73","194","core_algorithm-3_100_600_dipper_high_eval","0.5616653574234093"
"2","8g4dlm73","195","core_algorithm-3_100_600_dipper_high_eval","0.529874213836478"
"2","8g4dlm73","196","core_algorithm-3_100_600_dipper_high_eval","0.5448818897637795"
"2","8g4dlm73","197","core_algorithm-3_100_600_dipper_high_eval","0.5611681136543015"
"2","8g4dlm73","198","core_algorithm-3_100_600_dipper_high_eval","0.5816890292028414"
"2","8g4dlm73","199","core_algorithm-3_100_600_dipper_high_eval","0.6020569620253164"
"2","8g4dlm73","200","core_algorithm-3_100_600_dipper_high_eval","0.5684877276326208"
"2","8g4dlm73","201","core_algorithm-3_100_600_dipper_high_eval","0.5874901029295329"
"2","8g4dlm73","202","core_algorithm-3_100_600_dipper_high_eval","0.5594294770206022"
"2","8g4dlm73","203","core_algorithm-3_100_600_dipper_high_eval","0.5412698412698412"
"2","8g4dlm73","204","core_algorithm-3_100_600_dipper_high_eval","0.5568814638027049"
"2","8g4dlm73","205","core_algorithm-3_100_600_dipper_high_eval","0.5704057279236276"
"2","8g4dlm73","206","core_algorithm-3_100_600_dipper_high_eval","0.5450199203187251"
"2","8g4dlm73","207","core_algorithm-3_100_600_dipper_high_eval","0.5618515562649641"
"2","8g4dlm73","208","core_algorithm-3_100_600_dipper_high_eval","0.5779376498800959"
"2","8g4dlm73","209","core_algorithm-3_100_600_dipper_high_eval","0.5564451561248999"
"2","8g4dlm73","210","core_algorithm-3_100_600_dipper_high_eval","0.5713141025641025"
"2","8g4dlm73","211","core_algorithm-3_100_600_dipper_high_eval","0.5829991980753809"
"2","8g4dlm73","212","core_algorithm-3_100_600_dipper_high_eval","0.6040160642570281"
"2","8g4dlm73","213","core_algorithm-3_100_600_dipper_high_eval","0.5795819935691319"
"2","8g4dlm73","214","core_algorithm-3_100_600_dipper_high_eval","0.5972668810289389"
"2","8g4dlm73","215","core_algorithm-3_100_600_dipper_high_eval","0.5752212389380531"
"2","8g4dlm73","216","core_algorithm-3_100_600_dipper_high_eval","0.55"
"2","8g4dlm73","217","core_algorithm-3_100_600_dipper_high_eval","0.5665859564164649"
"2","8g4dlm73","218","core_algorithm-3_100_600_dipper_high_eval","0.5869037995149555"
"2","8g4dlm73","219","core_algorithm-3_100_600_dipper_high_eval","0.5675020210185934"
"2","8g4dlm73","220","core_algorithm-3_100_600_dipper_high_eval","0.5805668016194332"
"2","8g4dlm73","221","core_algorithm-3_100_600_dipper_high_eval","0.593192868719611"
"2","8g4dlm73","222","core_algorithm-3_100_600_dipper_high_eval","0.5733982157339822"
"2","8g4dlm73","223","core_algorithm-3_100_600_dipper_high_eval","0.5844155844155844"
"2","8g4dlm73","224","core_algorithm-3_100_600_dipper_high_eval","0.5995125913891145"
"2","8g4dlm73","225","core_algorithm-3_100_600_dipper_high_eval","0.6146341463414634"
"2","8g4dlm73","226","core_algorithm-3_100_600_dipper_high_eval","0.6305939788445891"
"2","8g4dlm73","227","core_algorithm-3_100_600_dipper_high_eval","0.6476345840130505"
"2","8g4dlm73","228","core_algorithm-3_100_600_dipper_high_eval","0.6209150326797386"
"2","8g4dlm73","229","core_algorithm-3_100_600_dipper_high_eval","0.6001635322976288"
"2","8g4dlm73","230","core_algorithm-3_100_600_dipper_high_eval","0.6540983606557377"
"2","8g4dlm73","231","core_algorithm-3_100_600_dipper_high_eval","0.6650246305418719"
"2","8g4dlm73","232","core_algorithm-3_100_600_dipper_high_eval","0.6792763157894737"
"2","8g4dlm73","233","core_algorithm-3_100_600_dipper_high_eval","0.6957955482275351"
"2","8g4dlm73","234","core_algorithm-3_100_600_dipper_high_eval","0.7099173553719008"
"2","8g4dlm73","235","core_algorithm-3_100_600_dipper_high_eval","0.6865177832919769"
"2","8g4dlm73","236","core_algorithm-3_100_600_dipper_high_eval","0.6619718309859155"
"2","8g4dlm73","237","core_algorithm-3_100_600_dipper_high_eval","0.6782752902155887"
"2","8g4dlm73","238","core_algorithm-3_100_600_dipper_high_eval","0.6580912863070539"
"2","8g4dlm73","239","core_algorithm-3_100_600_dipper_high_eval","0.6325852036575229"
"2","8g4dlm73","240","core_algorithm-3_100_600_dipper_high_eval","0.6433915211970075"
"2","8g4dlm73","241","core_algorithm-3_100_600_dipper_high_eval","0.6600166251039069"
"2","8g4dlm73","242","core_algorithm-3_100_600_dipper_high_eval","0.6708229426433915"
"2","8g4dlm73","243","core_algorithm-3_100_600_dipper_high_eval","0.6855241264559068"
"2","8g4dlm73","244","core_algorithm-3_100_600_dipper_high_eval","0.6619483763530392"
"2","8g4dlm73","245","core_algorithm-3_100_600_dipper_high_eval","0.6413678065054211"
"2","8g4dlm73","246","core_algorithm-3_100_600_dipper_high_eval","0.656641604010025"
"2","8g4dlm73","247","core_algorithm-3_100_600_dipper_high_eval","0.6393305439330544"
"2","8g4dlm73","248","core_algorithm-3_100_600_dipper_high_eval","0.6538139145012574"
"2","8g4dlm73","249","core_algorithm-3_100_600_dipper_high_eval","0.6719798657718121"
"2","8g4dlm73","250","core_algorithm-3_100_600_dipper_high_eval","0.6837678721614803"
"2","8g4dlm73","251","core_algorithm-3_100_600_dipper_high_eval","0.6621735467565291"
"2","8g4dlm73","252","core_algorithm-3_100_600_dipper_high_eval","0.6706081081081081"
"2","8g4dlm73","253","core_algorithm-3_100_600_dipper_high_eval","0.6864406779661016"
"2","8g4dlm73","254","core_algorithm-3_100_600_dipper_high_eval","0.6675148430873622"
"2","8g4dlm73","255","core_algorithm-3_100_600_dipper_high_eval","0.6740237691001698"
"2","8g4dlm73","256","core_algorithm-3_100_600_dipper_high_eval","0.689419795221843"
"2","8g4dlm73","257","core_algorithm-3_100_600_dipper_high_eval","0.7053800170794193"
"2","8g4dlm73","258","core_algorithm-3_100_600_dipper_high_eval","0.6803418803418804"
"2","8g4dlm73","259","core_algorithm-3_100_600_dipper_high_eval","0.694017094017094"
"2","8g4dlm73","260","core_algorithm-3_100_600_dipper_high_eval","0.702656383890317"
"2","8g4dlm73","261","core_algorithm-3_100_600_dipper_high_eval","0.6846615252784919"
"2","8g4dlm73","262","core_algorithm-3_100_600_dipper_high_eval","0.6709621993127147"
"2","8g4dlm73","263","core_algorithm-3_100_600_dipper_high_eval","0.6772805507745266"
"2","8g4dlm73","264","core_algorithm-3_100_600_dipper_high_eval","0.6919758412424504"
"2","8g4dlm73","265","core_algorithm-3_100_600_dipper_high_eval","0.7040552200172563"
"2","8g4dlm73","266","core_algorithm-3_100_600_dipper_high_eval","0.7193436960276338"
"2","8g4dlm73","267","core_algorithm-3_100_600_dipper_high_eval","0.7018150388936906"
"2","8g4dlm73","268","core_algorithm-3_100_600_dipper_high_eval","0.7116883116883117"
"2","8g4dlm73","269","core_algorithm-3_100_600_dipper_high_eval","0.7248263888888888"
"2","8g4dlm73","270","core_algorithm-3_100_600_dipper_high_eval","0.7037358818418766"
"2","8g4dlm73","271","core_algorithm-3_100_600_dipper_high_eval","0.7168989547038328"
"2","8g4dlm73","272","core_algorithm-3_100_600_dipper_high_eval","0.6989528795811518"
"2","8g4dlm73","273","core_algorithm-3_100_600_dipper_high_eval","0.7071678321678322"
"2","8g4dlm73","274","core_algorithm-3_100_600_dipper_high_eval","0.6923751095530236"
"2","8g4dlm73","275","core_algorithm-3_100_600_dipper_high_eval","0.7043859649122807"
"2","8g4dlm73","276","core_algorithm-3_100_600_dipper_high_eval","0.7172958735733099"
"2","8g4dlm73","277","core_algorithm-3_100_600_dipper_high_eval","0.7339771729587358"
"2","8g4dlm73","278","core_algorithm-3_100_600_dipper_high_eval","0.7379067722075637"
"2","8g4dlm73","279","core_algorithm-3_100_600_dipper_high_eval","0.7176781002638523"
"2","8g4dlm73","280","core_algorithm-3_100_600_dipper_high_eval","0.7283950617283951"
"2","8g4dlm73","281","core_algorithm-3_100_600_dipper_high_eval","0.7378640776699029"
"2","8g4dlm73","282","core_algorithm-3_100_600_dipper_high_eval","0.7208480565371025"
"2","8g4dlm73","283","core_algorithm-3_100_600_dipper_high_eval","0.7300884955752213"
"2","8g4dlm73","284","core_algorithm-3_100_600_dipper_high_eval","0.7429078014184397"
"2","8g4dlm73","285","core_algorithm-3_100_600_dipper_high_eval","0.7208888888888889"
"2","8g4dlm73","286","core_algorithm-3_100_600_dipper_high_eval","0.7375444839857651"
"2","8g4dlm73","287","core_algorithm-3_100_600_dipper_high_eval","0.748886910062333"
"2","8g4dlm73","288","core_algorithm-3_100_600_dipper_high_eval","0.7341659232827832"
"2","8g4dlm73","289","core_algorithm-3_100_600_dipper_high_eval","0.7473214285714286"
"2","8g4dlm73","290","core_algorithm-3_100_600_dipper_high_eval","0.7598214285714285"
"2","8g4dlm73","291","core_algorithm-3_100_600_dipper_high_eval","0.7699194270367055"
"2","8g4dlm73","292","core_algorithm-3_100_600_dipper_high_eval","0.753584229390681"
"2","8g4dlm73","293","core_algorithm-3_100_600_dipper_high_eval","0.7378815080789947"
"2","8g4dlm73","294","core_algorithm-3_100_600_dipper_high_eval","0.7497749774977498"
"2","8g4dlm73","295","core_algorithm-3_100_600_dipper_high_eval","0.7650765076507651"
"2","8g4dlm73","296","core_algorithm-3_100_600_dipper_high_eval","0.7781785392245266"
"2","8g4dlm73","297","core_algorithm-3_100_600_dipper_high_eval","0.7583710407239819"
"2","8g4dlm73","298","core_algorithm-3_100_600_dipper_high_eval","0.771532184950136"
"2","8g4dlm73","299","core_algorithm-3_100_600_dipper_high_eval","0.7509090909090909"
"2","8g4dlm73","300","core_algorithm-3_100_600_dipper_high_eval","0.7606915377616015"
"2","8g4dlm73","301","core_algorithm-3_100_600_dipper_high_eval","0.7737226277372263"
"2","8g4dlm73","302","core_algorithm-3_100_600_dipper_high_eval","0.7822506861848124"
"2","8g4dlm73","303","core_algorithm-3_100_600_dipper_high_eval","0.7669724770642202"
"2","8g4dlm73","304","core_algorithm-3_100_600_dipper_high_eval","0.7481617647058824"
"2","8g4dlm73","305","core_algorithm-3_100_600_dipper_high_eval","0.7591911764705882"
"2","8g4dlm73","306","core_algorithm-3_100_600_dipper_high_eval","0.7711397058823529"
"2","8g4dlm73","307","core_algorithm-3_100_600_dipper_high_eval","0.7476979742173112"
"2","8g4dlm73","308","core_algorithm-3_100_600_dipper_high_eval","0.7333948339483395"
"2","8g4dlm73","309","core_algorithm-3_100_600_dipper_high_eval","0.746309963099631"
"2","8g4dlm73","310","core_algorithm-3_100_600_dipper_high_eval","0.7562326869806094"
