"_defaultColorIndex","avg","id","idx_T","name"
"12","4.135386577019324","l2nl3pg4","37","user_all_eval"
"12","4.245589824823233","l2nl3pg4","38","user_all_eval"
"12","4.32560368684622","l2nl3pg4","39","user_all_eval"
"12","4.432053144161518","l2nl3pg4","40","user_all_eval"
"12","4.454354212834285","l2nl3pg4","41","user_all_eval"
"12","4.530935764312744","l2nl3pg4","42","user_all_eval"
"12","4.499237867502066","l2nl3pg4","43","user_all_eval"
"12","4.5482727931096","l2nl3pg4","44","user_all_eval"
"12","4.544400178469145","l2nl3pg4","45","user_all_eval"
"12","4.59296701504634","l2nl3pg4","46","user_all_eval"
"12","4.6666666361001825","l2nl3pg4","47","user_all_eval"
"12","4.790103692274827","l2nl3pg4","48","user_all_eval"
"12","4.836171993842492","l2nl3pg4","49","user_all_eval"
"12","4.881806667034443","l2nl3pg4","50","user_all_eval"
"12","4.877749883211576","l2nl3pg4","51","user_all_eval"
"12","4.947421917548547","l2nl3pg4","52","user_all_eval"
"12","4.967878598433274","l2nl3pg4","53","user_all_eval"
"12","5.0123356855832615","l2nl3pg4","54","user_all_eval"
"12","5.032662905179537","l2nl3pg4","55","user_all_eval"
"12","5.0294985220982475","l2nl3pg4","56","user_all_eval"
"12","5.096751304773184","l2nl3pg4","57","user_all_eval"
"12","5.09384718308082","l2nl3pg4","58","user_all_eval"
"12","5.114288880274846","l2nl3pg4","59","user_all_eval"
"12","5.180235330875103","l2nl3pg4","60","user_all_eval"
"12","5.313137788038987","l2nl3pg4","61","user_all_eval"
"12","5.354731486393855","l2nl3pg4","62","user_all_eval"
"12","5.396004566779504","l2nl3pg4","63","user_all_eval"
"12","5.370861566983736","l2nl3pg4","64","user_all_eval"
"12","5.41201820740333","l2nl3pg4","65","user_all_eval"
"12","5.496269886310284","l2nl3pg4","66","user_all_eval"
"12","5.5795775927030125","l2nl3pg4","67","user_all_eval"
"12","5.619196378267729","l2nl3pg4","68","user_all_eval"
"12","5.637304709507869","l2nl3pg4","69","user_all_eval"
"12","5.697607535582322","l2nl3pg4","70","user_all_eval"
"12","5.694540225542509","l2nl3pg4","71","user_all_eval"
"12","5.774955492753249","l2nl3pg4","72","user_all_eval"
"12","5.813243792607234","l2nl3pg4","73","user_all_eval"
"12","5.871794884021465","l2nl3pg4","74","user_all_eval"
"12","5.889074362241304","l2nl3pg4","75","user_all_eval"
"12","5.926626242124117","l2nl3pg4","76","user_all_eval"
"12","6.004170711223896","l2nl3pg4","77","user_all_eval"
"12","6.100959190955529","l2nl3pg4","78","user_all_eval"
"12","6.117327360006479","l2nl3pg4","79","user_all_eval"
"12","6.192945260267991","l2nl3pg4","80","user_all_eval"
"12","6.189398435445932","l2nl3pg4","81","user_all_eval"
"12","6.244621276855469","l2nl3pg4","82","user_all_eval"
"12","6.338173462794377","l2nl3pg4","83","user_all_eval"
"12","6.373036201183613","l2nl3pg4","84","user_all_eval"
"12","6.426867228287917","l2nl3pg4","85","user_all_eval"
"12","6.442199743711031","l2nl3pg4","86","user_all_eval"
"12","6.495443124037522","l2nl3pg4","87","user_all_eval"
"12","6.585954299339881","l2nl3pg4","88","user_all_eval"
"12","6.638210076552171","l2nl3pg4","89","user_all_eval"
"12","6.708714668567364","l2nl3pg4","90","user_all_eval"
"12","6.704566258650559","l2nl3pg4","91","user_all_eval"
"12","6.719080558189979","l2nl3pg4","92","user_all_eval"
"12","6.733632527864897","l2nl3pg4","93","user_all_eval"
"12","6.7664469205416164","l2nl3pg4","94","user_all_eval"
"12","6.799103920276348","l2nl3pg4","95","user_all_eval"
"12","6.867680329542893","l2nl3pg4","96","user_all_eval"
"12","6.935734308682955","l2nl3pg4","97","user_all_eval"
"12","7.003277851985051","l2nl3pg4","98","user_all_eval"
"12","7.0170267545259914","l2nl3pg4","99","user_all_eval"
"12","7.013136203472431","l2nl3pg4","100","user_all_eval"
"12","7.062223984644963","l2nl3pg4","101","user_all_eval"
"12","7.111001528226412","l2nl3pg4","102","user_all_eval"
"12","7.142055511474609","l2nl3pg4","103","user_all_eval"
"12","7.190312348879301","l2nl3pg4","104","user_all_eval"
"12","7.255529183607835","l2nl3pg4","105","user_all_eval"
"12","7.251598798311674","l2nl3pg4","106","user_all_eval"
"12","7.316239283635066","l2nl3pg4","107","user_all_eval"
"12","7.346409027393047","l2nl3pg4","108","user_all_eval"
"12","7.342581895681528","l2nl3pg4","109","user_all_eval"
"12","7.372662470890925","l2nl3pg4","110","user_all_eval"
"12","7.385836197779729","l2nl3pg4","111","user_all_eval"
"12","7.432462802300086","l2nl3pg4","112","user_all_eval"
"12","7.528737618372991","l2nl3pg4","113","user_all_eval"
"12","7.607750819279597","l2nl3pg4","114","user_all_eval"
"12","7.653233931614802","l2nl3pg4","115","user_all_eval"
"12","7.698469382065993","l2nl3pg4","116","user_all_eval"
"12","7.743458637824426","l2nl3pg4","117","user_all_eval"
"12","7.804492363562951","l2nl3pg4","118","user_all_eval"
"12","7.767851499410776","l2nl3pg4","119","user_all_eval"
"12","7.780097704667312","l2nl3pg4","120","user_all_eval"
"12","7.82454226567195","l2nl3pg4","121","user_all_eval"
"12","7.8207011222839355","l2nl3pg4","122","user_all_eval"
"12","7.832973480224609","l2nl3pg4","123","user_all_eval"
"12","7.877052673926721","l2nl3pg4","124","user_all_eval"
"12","7.93673115510207","l2nl3pg4","125","user_all_eval"
"12","8.01182614839994","l2nl3pg4","126","user_all_eval"
"12","8.039350729722242","l2nl3pg4","127","user_all_eval"
"12","8.098065046163706","l2nl3pg4","128","user_all_eval"
"12","8.094124170450064","l2nl3pg4","129","user_all_eval"
"12","8.167938489180345","l2nl3pg4","130","user_all_eval"
"12","8.241310413067158","l2nl3pg4","131","user_all_eval"
"12","8.237225789290209","l2nl3pg4","132","user_all_eval"
"12","8.217942054455097","l2nl3pg4","133","user_all_eval"
"12","8.260073735163761","l2nl3pg4","134","user_all_eval"
"12","8.271540641784668","l2nl3pg4","135","user_all_eval"
"12","8.313389521378737","l2nl3pg4","136","user_all_eval"
"12","8.355043961451603","l2nl3pg4","137","user_all_eval"
"12","8.411575390742374","l2nl3pg4","138","user_all_eval"
"12","8.45279572560237","l2nl3pg4","139","user_all_eval"
"12","8.493830900925856","l2nl3pg4","140","user_all_eval"
"12","8.460143309373121","l2nl3pg4","141","user_all_eval"
"12","8.471363104306734","l2nl3pg4","142","user_all_eval"
"12","8.527019684131329","l2nl3pg4","143","user_all_eval"
"12","8.582393316122202","l2nl3pg4","144","user_all_eval"
"12","8.637487925015963","l2nl3pg4","145","user_all_eval"
"12","8.633699600513165","l2nl3pg4","146","user_all_eval"
"12","8.67384356718797","l2nl3pg4","147","user_all_eval"
"12","8.684709842388447","l2nl3pg4","148","user_all_eval"
"12","8.72460988851694","l2nl3pg4","149","user_all_eval"
"12","8.72097165767963","l2nl3pg4","150","user_all_eval"
"12","8.789497522207407","l2nl3pg4","151","user_all_eval"
"12","8.80022144317627","l2nl3pg4","152","user_all_eval"
"12","8.825285141284649","l2nl3pg4","153","user_all_eval"
"12","8.907354318178617","l2nl3pg4","154","user_all_eval"
"12","8.932095160851112","l2nl3pg4","155","user_all_eval"
"12","8.999303671029898","l2nl3pg4","156","user_all_eval"
"12","9.023777081416203","l2nl3pg4","157","user_all_eval"
"12","9.048186705662655","l2nl3pg4","158","user_all_eval"
"12","9.086576498471773","l2nl3pg4","159","user_all_eval"
"12","9.180818007542538","l2nl3pg4","160","user_all_eval"
"12","9.204777460831862","l2nl3pg4","161","user_all_eval"
"12","9.228677382835976","l2nl3pg4","162","user_all_eval"
"12","9.238646213824932","l2nl3pg4","163","user_all_eval"
"12","9.23480906853309","l2nl3pg4","164","user_all_eval"
"12","9.244868461902325","l2nl3pg4","165","user_all_eval"
"12","9.296190922076885","l2nl3pg4","166","user_all_eval"
"12","9.333585262298584","l2nl3pg4","167","user_all_eval"
"12","9.370839008918175","l2nl3pg4","168","user_all_eval"
"12","9.407954949599047","l2nl3pg4","169","user_all_eval"
"12","9.472104219289927","l2nl3pg4","170","user_all_eval"
"12","9.48177902515118","l2nl3pg4","171","user_all_eval"
"12","9.491476939274715","l2nl3pg4","172","user_all_eval"
"12","9.528132842137264","l2nl3pg4","173","user_all_eval"
"12","9.591515724475567","l2nl3pg4","174","user_all_eval"
"12","9.641224054189829","l2nl3pg4","175","user_all_eval"
"12","9.6373180609483","l2nl3pg4","176","user_all_eval"
"12","9.686770292428823","l2nl3pg4","177","user_all_eval"
"12","9.749299856332632","l2nl3pg4","178","user_all_eval"
"12","9.718871116638184","l2nl3pg4","179","user_all_eval"
"12","9.767910994016207","l2nl3pg4","180","user_all_eval"
"12","9.77725076675415","l2nl3pg4","181","user_all_eval"
"12","9.786614197951097","l2nl3pg4","182","user_all_eval"
"12","9.822190761566162","l2nl3pg4","183","user_all_eval"
"12","9.857647382296049","l2nl3pg4","184","user_all_eval"
"12","9.89298391342163","l2nl3pg4","185","user_all_eval"
"12","9.889231058267447","l2nl3pg4","186","user_all_eval"
"12","9.950349037463848","l2nl3pg4","187","user_all_eval"
"12","9.972447248605581","l2nl3pg4","188","user_all_eval"
"12","10.046049411480244","l2nl3pg4","189","user_all_eval"
"12","10.093627709608812","l2nl3pg4","190","user_all_eval"
"12","10.14102554321289","l2nl3pg4","191","user_all_eval"
"12","10.213820384098934","l2nl3pg4","192","user_all_eval"
"12","10.286308141855093","l2nl3pg4","193","user_all_eval"
"12","10.294882994431715","l2nl3pg4","194","user_all_eval"
"12","10.328859182504507","l2nl3pg4","195","user_all_eval"
"12","10.388044283940243","l2nl3pg4","196","user_all_eval"
"12","10.434371361365685","l2nl3pg4","197","user_all_eval"
"12","10.480530372032753","l2nl3pg4","198","user_all_eval"
"12","10.513963405902569","l2nl3pg4","199","user_all_eval"
"12","10.5598254937392","l2nl3pg4","200","user_all_eval"
"12","10.605525053464449","l2nl3pg4","201","user_all_eval"
"12","10.626126986283522","l2nl3pg4","202","user_all_eval"
"12","10.621816415053148","l2nl3pg4","203","user_all_eval"
"12","10.65481266608605","l2nl3pg4","204","user_all_eval"
"12","10.68771193577693","l2nl3pg4","205","user_all_eval"
"12","10.732862325815054","l2nl3pg4","206","user_all_eval"
"12","10.777856570023756","l2nl3pg4","207","user_all_eval"
"12","10.81040910574106","l2nl3pg4","208","user_all_eval"
"12","10.855127004476694","l2nl3pg4","209","user_all_eval"
"12","10.89969381919274","l2nl3pg4","210","user_all_eval"
"12","10.980714504535381","l2nl3pg4","211","user_all_eval"
"12","11.02489786881667","l2nl3pg4","212","user_all_eval"
"12","11.044646776639498","l2nl3pg4","213","user_all_eval"
"12","11.088594803443321","l2nl3pg4","214","user_all_eval"
"12","11.120312397296612","l2nl3pg4","215","user_all_eval"
"12","11.164001024686373","l2nl3pg4","216","user_all_eval"
"12","11.207548654996431","l2nl3pg4","217","user_all_eval"
"12","11.214942638690655","l2nl3pg4","218","user_all_eval"
"12","11.246316029475285","l2nl3pg4","219","user_all_eval"
"12","11.277603662931002","l2nl3pg4","220","user_all_eval"
"12","11.27304011124831","l2nl3pg4","221","user_all_eval"
"12","11.304242280813364","l2nl3pg4","222","user_all_eval"
"12","11.323491463294395","l2nl3pg4","223","user_all_eval"
"12","11.366398224463829","l2nl3pg4","224","user_all_eval"
"12","11.39735353910006","l2nl3pg4","225","user_all_eval"
"12","11.416436708890474","l2nl3pg4","226","user_all_eval"
"12","11.435491488530086","l2nl3pg4","227","user_all_eval"
"12","11.431039516742413","l2nl3pg4","228","user_all_eval"
"12","11.414948096642128","l2nl3pg4","229","user_all_eval"
"12","11.469108948340782","l2nl3pg4","230","user_all_eval"
"12","11.511426778940054","l2nl3pg4","231","user_all_eval"
"12","11.518702507019043","l2nl3pg4","232","user_all_eval"
"12","11.53761232816256","l2nl3pg4","233","user_all_eval"
"12","11.579671419583834","l2nl3pg4","234","user_all_eval"
"12","11.575348193828876","l2nl3pg4","235","user_all_eval"
"12","11.59417511866643","l2nl3pg4","236","user_all_eval"
"12","11.624488243689903","l2nl3pg4","237","user_all_eval"
"12","11.654726395240196","l2nl3pg4","238","user_all_eval"
"12","11.68488883972168","l2nl3pg4","239","user_all_eval"
"12","11.726419668931227","l2nl3pg4","240","user_all_eval"
"12","11.756408618046688","l2nl3pg4","241","user_all_eval"
"12","11.774928753192608","l2nl3pg4","242","user_all_eval"
"12","11.804795265197754","l2nl3pg4","243","user_all_eval"
"12","11.811889795156626","l2nl3pg4","244","user_all_eval"
"12","11.807678662813627","l2nl3pg4","245","user_all_eval"
"12","11.814836428715633","l2nl3pg4","246","user_all_eval"
"12","11.833293988154484","l2nl3pg4","247","user_all_eval"
"12","11.86298363025372","l2nl3pg4","248","user_all_eval"
"12","11.90383713061993","l2nl3pg4","249","user_all_eval"
"12","11.922148924607496","l2nl3pg4","250","user_all_eval"
"12","11.929245288555439","l2nl3pg4","251","user_all_eval"
"12","11.936358818641075","l2nl3pg4","252","user_all_eval"
"12","11.932345757117638","l2nl3pg4","253","user_all_eval"
"12","11.950642952552208","l2nl3pg4","254","user_all_eval"
"12","11.968915499173677","l2nl3pg4","255","user_all_eval"
"12","11.998242304875301","l2nl3pg4","256","user_all_eval"
"12","11.994322776794434","l2nl3pg4","257","user_all_eval"
"12","11.979423669668344","l2nl3pg4","258","user_all_eval"
"12","11.997678463275616","l2nl3pg4","259","user_all_eval"
"12","12.037899237412672","l2nl3pg4","260","user_all_eval"
"12","12.08898558983436","l2nl3pg4","261","user_all_eval"
"12","12.13992140843318","l2nl3pg4","262","user_all_eval"
"12","12.17977450444148","l2nl3pg4","263","user_all_eval"
"12","12.208606646611141","l2nl3pg4","264","user_all_eval"
"12","12.215590697068434","l2nl3pg4","265","user_all_eval"
"12","12.233462040240948","l2nl3pg4","266","user_all_eval"
"12","12.251310348510742","l2nl3pg4","267","user_all_eval"
"12","12.269134814922626","l2nl3pg4","268","user_all_eval"
"12","12.265312928419847","l2nl3pg4","269","user_all_eval"
"12","12.293920516967773","l2nl3pg4","270","user_all_eval"
"12","12.290150789114145","l2nl3pg4","271","user_all_eval"
"12","12.30793864910419","l2nl3pg4","272","user_all_eval"
"12","12.336435317993164","l2nl3pg4","273","user_all_eval"
"12","12.364869264455942","l2nl3pg4","274","user_all_eval"
"12","12.393241662245531","l2nl3pg4","275","user_all_eval"
"12","12.432224567119892","l2nl3pg4","276","user_all_eval"
"12","12.428489391620342","l2nl3pg4","277","user_all_eval"
"12","12.435444024892954","l2nl3pg4","278","user_all_eval"
"12","12.45302911905142","l2nl3pg4","279","user_all_eval"
"12","12.470591838543232","l2nl3pg4","280","user_all_eval"
"12","12.477552707378681","l2nl3pg4","281","user_all_eval"
"12","12.46340722304124","l2nl3pg4","282","user_all_eval"
"12","12.480975811298077","l2nl3pg4","283","user_all_eval"
"12","12.487997935368465","l2nl3pg4","284","user_all_eval"
"12","12.484529495239258","l2nl3pg4","285","user_all_eval"
"12","12.481110939612755","l2nl3pg4","286","user_all_eval"
"12","12.519614072946402","l2nl3pg4","287","user_all_eval"
"12","12.516222220200758","l2nl3pg4","288","user_all_eval"
"12","12.565037653996395","l2nl3pg4","289","user_all_eval"
"12","12.592895801250751","l2nl3pg4","290","user_all_eval"
"12","12.610298816974346","l2nl3pg4","291","user_all_eval"
"12","12.617301574120155","l2nl3pg4","292","user_all_eval"
"12","12.67611943758451","l2nl3pg4","293","user_all_eval"
"12","12.693402437063364","l2nl3pg4","294","user_all_eval"
"12","12.731313705444336","l2nl3pg4","295","user_all_eval"
"12","12.769134448124813","l2nl3pg4","296","user_all_eval"
"12","12.79657217172476","l2nl3pg4","297","user_all_eval"
"12","12.81368138239934","l2nl3pg4","298","user_all_eval"
"12","12.851282119750977","l2nl3pg4","299","user_all_eval"
"12","12.85807440831111","l2nl3pg4","300","user_all_eval"
"12","12.864880415109488","l2nl3pg4","301","user_all_eval"
"12","12.861493330735426","l2nl3pg4","302","user_all_eval"
"12","12.888718311603252","l2nl3pg4","303","user_all_eval"
"12","12.926060749934269","l2nl3pg4","304","user_all_eval"
"12","12.93285083770752","l2nl3pg4","305","user_all_eval"
"12","12.949790807870718","l2nl3pg4","306","user_all_eval"
"12","12.956586837768555","l2nl3pg4","307","user_all_eval"
"12","12.99371418586144","l2nl3pg4","308","user_all_eval"
"12","13.020665315481333","l2nl3pg4","309","user_all_eval"
"12","13.057636407705454","l2nl3pg4","310","user_all_eval"
"12","13.084465760451097","l2nl3pg4","311","user_all_eval"
"12","13.111243541424091","l2nl3pg4","312","user_all_eval"
"12","13.13796850351187","l2nl3pg4","313","user_all_eval"
"12","13.144623242891752","l2nl3pg4","314","user_all_eval"
"12","13.171276385967548","l2nl3pg4","315","user_all_eval"
"12","13.167945861816406","l2nl3pg4","316","user_all_eval"
"12","13.174620921795185","l2nl3pg4","317","user_all_eval"
"12","13.191254102266752","l2nl3pg4","318","user_all_eval"
"12","13.188004346994253","l2nl3pg4","319","user_all_eval"
"12","13.254205703735352","l2nl3pg4","320","user_all_eval"
"12","13.290531598604643","l2nl3pg4","321","user_all_eval"
"12","13.297124862670898","l2nl3pg4","322","user_all_eval"
"12","13.3135986328125","l2nl3pg4","323","user_all_eval"
"12","13.330052522512583","l2nl3pg4","324","user_all_eval"
"12","13.336649601276104","l2nl3pg4","325","user_all_eval"
"12","13.333432491009052","l2nl3pg4","326","user_all_eval"
"12","13.37930209820087","l2nl3pg4","327","user_all_eval"
"12","13.425062693082369","l2nl3pg4","328","user_all_eval"
"12","13.431598296532265","l2nl3pg4","329","user_all_eval"
"12","13.447909428523136","l2nl3pg4","330","user_all_eval"
"12","13.4642030275785","l2nl3pg4","331","user_all_eval"
"12","13.509681701660156","l2nl3pg4","332","user_all_eval"
"12","13.496732858511118","l2nl3pg4","333","user_all_eval"
"12","13.55179419884315","l2nl3pg4","334","user_all_eval"
"12","13.577646695650541","l2nl3pg4","335","user_all_eval"
"12","13.613129689143253","l2nl3pg4","336","user_all_eval"
"12","13.648537489084097","l2nl3pg4","337","user_all_eval"
"12","13.664573375995342","l2nl3pg4","338","user_all_eval"
"12","13.680592170128456","l2nl3pg4","339","user_all_eval"
"12","13.686973058260405","l2nl3pg4","340","user_all_eval"
"12","13.722182787381685","l2nl3pg4","341","user_all_eval"
"12","13.76691121321458","l2nl3pg4","342","user_all_eval"
"12","13.763648253220778","l2nl3pg4","343","user_all_eval"
"12","13.779551285963793","l2nl3pg4","344","user_all_eval"
"12","13.824090077326847","l2nl3pg4","345","user_all_eval"
"12","13.839918356675367","l2nl3pg4","346","user_all_eval"
"12","13.846206151522123","l2nl3pg4","347","user_all_eval"
"12","13.852505097022423","l2nl3pg4","348","user_all_eval"
"12","13.877806663513184","l2nl3pg4","349","user_all_eval"
"12","13.89358006990873","l2nl3pg4","350","user_all_eval"
"12","13.928275108337402","l2nl3pg4","351","user_all_eval"
"12","13.972356209388145","l2nl3pg4","352","user_all_eval"
"12","13.969129855816181","l2nl3pg4","353","user_all_eval"
"12","13.984797624441294","l2nl3pg4","354","user_all_eval"
"12","13.99103362743671","l2nl3pg4","355","user_all_eval"
"12","13.997281294602613","l2nl3pg4","356","user_all_eval"
"12","14.022315612206093","l2nl3pg4","357","user_all_eval"
"12","14.03793188241812","l2nl3pg4","358","user_all_eval"
"12","14.0535306930542","l2nl3pg4","359","user_all_eval"
"12","14.097163567176231","l2nl3pg4","360","user_all_eval"
"12","14.131366436298077","l2nl3pg4","361","user_all_eval"
"12","14.156177227313702","l2nl3pg4","362","user_all_eval"
"12","14.180947303771973","l2nl3pg4","363","user_all_eval"
"12","14.205674024728628","l2nl3pg4","364","user_all_eval"
"12","14.21179118523231","l2nl3pg4","365","user_all_eval"
"12","14.236462519719051","l2nl3pg4","366","user_all_eval"
"12","14.261093946603628","l2nl3pg4","367","user_all_eval"
"12","14.28568355853741","l2nl3pg4","368","user_all_eval"
"12","14.300998614384579","l2nl3pg4","369","user_all_eval"
"12","14.325520075284517","l2nl3pg4","370","user_all_eval"
"12","14.350003242492676","l2nl3pg4","371","user_all_eval"
"12","14.383643443767841","l2nl3pg4","372","user_all_eval"
"12","14.408034031207745","l2nl3pg4","373","user_all_eval"
"12","14.450732744657076","l2nl3pg4","374","user_all_eval"
"12","14.456696803753193","l2nl3pg4","375","user_all_eval"
"12","14.49011912712684","l2nl3pg4","376","user_all_eval"
"12","14.505204567542442","l2nl3pg4","377","user_all_eval"
"12","14.538525067842924","l2nl3pg4","378","user_all_eval"
"12","14.57178255227896","l2nl3pg4","379","user_all_eval"
"12","14.577674278846153","l2nl3pg4","380","user_all_eval"
"12","14.610843805166391","l2nl3pg4","381","user_all_eval"
"12","14.653028634878305","l2nl3pg4","382","user_all_eval"
"12","14.686064426715557","l2nl3pg4","383","user_all_eval"
"12","14.682822520916279","l2nl3pg4","384","user_all_eval"
"12","14.688656073350172","l2nl3pg4","385","user_all_eval"
"12","14.70353075174185","l2nl3pg4","386","user_all_eval"
"12","14.73642767392672","l2nl3pg4","387","user_all_eval"
"12","14.751250193669247","l2nl3pg4","388","user_all_eval"
"12","14.793045850900503","l2nl3pg4","389","user_all_eval"
"12","14.780853858360878","l2nl3pg4","390","user_all_eval"
"12","14.79563515002911","l2nl3pg4","391","user_all_eval"
"12","14.810404997605543","l2nl3pg4","392","user_all_eval"
"12","14.816208839416504","l2nl3pg4","393","user_all_eval"
"12","14.83989957662729","l2nl3pg4","394","user_all_eval"
"12","14.863553267258863","l2nl3pg4","395","user_all_eval"
"12","14.87825635763315","l2nl3pg4","396","user_all_eval"
"12","14.892945069533129","l2nl3pg4","397","user_all_eval"
"12","14.916515350341797","l2nl3pg4","398","user_all_eval"
"12","14.940049538245567","l2nl3pg4","399","user_all_eval"
"12","14.963547706604004","l2nl3pg4","400","user_all_eval"
"12","14.978150147658129","l2nl3pg4","401","user_all_eval"
"12","14.975039922274076","l2nl3pg4","402","user_all_eval"
"12","15.007315929119404","l2nl3pg4","403","user_all_eval"
"12","15.030706332280086","l2nl3pg4","404","user_all_eval"
"12","15.054062329805815","l2nl3pg4","405","user_all_eval"
"12","15.059772418095516","l2nl3pg4","406","user_all_eval"
"12","15.100671034592848","l2nl3pg4","407","user_all_eval"
"12","15.11513827397273","l2nl3pg4","408","user_all_eval"
"12","15.138368459848257","l2nl3pg4","409","user_all_eval"
"12","15.15280063335712","l2nl3pg4","410","user_all_eval"
"12","15.158467146066519","l2nl3pg4","411","user_all_eval"
"12","15.164143268878643","l2nl3pg4","412","user_all_eval"
"12","15.204751381507286","l2nl3pg4","413","user_all_eval"
"12","15.227842844449556","l2nl3pg4","414","user_all_eval"
"12","15.268321110652042","l2nl3pg4","415","user_all_eval"
"12","15.29132314828726","l2nl3pg4","416","user_all_eval"
"12","15.3056058883667","l2nl3pg4","417","user_all_eval"
"12","15.337231636047363","l2nl3pg4","418","user_all_eval"
"12","15.368804931640625","l2nl3pg4","419","user_all_eval"
"12","15.391666559072641","l2nl3pg4","420","user_all_eval"
"12","15.405848062955416","l2nl3pg4","421","user_all_eval"
"12","15.411379520709698","l2nl3pg4","422","user_all_eval"
"12","15.451430247380184","l2nl3pg4","423","user_all_eval"
"12","15.500023768498348","l2nl3pg4","424","user_all_eval"
"12","15.496882291940542","l2nl3pg4","425","user_all_eval"
"12","15.49376971905048","l2nl3pg4","426","user_all_eval"
"12","15.490685903109037","l2nl3pg4","427","user_all_eval"
"12","15.513361050532414","l2nl3pg4","428","user_all_eval"
"12","15.527438457195576","l2nl3pg4","429","user_all_eval"
"12","15.51583194732666","l2nl3pg4","430","user_all_eval"
"12","15.547008367685171","l2nl3pg4","431","user_all_eval"
"12","15.552523026099571","l2nl3pg4","432","user_all_eval"
"12","15.549517484811636","l2nl3pg4","433","user_all_eval"
"12","15.597644659189077","l2nl3pg4","434","user_all_eval"
"12","15.59463567000169","l2nl3pg4","435","user_all_eval"
"12","15.591654264009916","l2nl3pg4","436","user_all_eval"
"12","15.622652787428637","l2nl3pg4","437","user_all_eval"
"12","15.619687300461988","l2nl3pg4","438","user_all_eval"
"12","15.642155427199144","l2nl3pg4","439","user_all_eval"
"12","15.630754470825195","l2nl3pg4","440","user_all_eval"
"12","15.610949369577261","l2nl3pg4","441","user_all_eval"
"12","15.641851645249586","l2nl3pg4","442","user_all_eval"
"12","15.655842414269081","l2nl3pg4","443","user_all_eval"
"12","15.661400428185097","l2nl3pg4","444","user_all_eval"
"12","15.675376672011156","l2nl3pg4","445","user_all_eval"
"12","15.714548477759728","l2nl3pg4","446","user_all_eval"
"12","15.736866730910082","l2nl3pg4","447","user_all_eval"
"12","15.75915446648231","l2nl3pg4","448","user_all_eval"
"12","15.77303857069749","l2nl3pg4","449","user_all_eval"
"12","15.770182316119854","l2nl3pg4","450","user_all_eval"
"12","15.784060698289137","l2nl3pg4","451","user_all_eval"
"12","15.797929690434383","l2nl3pg4","452","user_all_eval"
"12","15.803448090186485","l2nl3pg4","453","user_all_eval"
"12","15.833959506108211","l2nl3pg4","454","user_all_eval"
"12","15.864423164954552","l2nl3pg4","455","user_all_eval"
"12","15.886529188889723","l2nl3pg4","456","user_all_eval"
"12","15.89200364626371","l2nl3pg4","457","user_all_eval"
"12","15.905775730426495","l2nl3pg4","458","user_all_eval"
"12","15.944387729351337","l2nl3pg4","459","user_all_eval"
"12","15.966384447537935","l2nl3pg4","460","user_all_eval"
"12","15.996619664705717","l2nl3pg4","461","user_all_eval"
"12","16.018549919128418","l2nl3pg4","462","user_all_eval"
"12","16.04045266371507","l2nl3pg4","463","user_all_eval"
