"_defaultColorIndex","fpr","id","name","tpr"
"7","0.038","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.144"
"7","0.038","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.16"
"7","0.04","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.16"
"7","0.04","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.162"
"7","0.042","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.162"
"7","0.042","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.166"
"7","0.044","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.166"
"7","0.044","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.198"
"7","0.046","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.198"
"7","0.046","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.202"
"7","0.048","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.202"
"7","0.048","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.204"
"7","0.05","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.204"
"7","0.05","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.21"
"7","0.052","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.21"
"7","0.052","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.214"
"7","0.058","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.214"
"7","0.058","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.218"
"7","0.06","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.218"
"7","0.06","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.222"
"7","0.064","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.222"
"7","0.064","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.226"
"7","0.066","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.226"
"7","0.066","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.228"
"7","0.068","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.228"
"7","0.068","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.23"
"7","0.074","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.23"
"7","0.074","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.238"
"7","0.08","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.238"
"7","0.08","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.244"
"7","0.082","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.244"
"7","0.082","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.252"
"7","0.086","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.252"
"7","0.086","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.274"
"7","0.094","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.274"
"7","0.094","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.28"
"7","0.094","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.284"
"7","0.094","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.29"
"7","0.098","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.29"
"7","0.098","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.292"
"7","0.102","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.292"
"7","0.102","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.298"
"7","0.104","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.298"
"7","0.104","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.308"
"7","0.106","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.308"
"7","0.106","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.31"
"7","0.108","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.31"
"7","0.108","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.318"
"7","0.112","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.318"
"7","0.112","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.324"
"7","0.114","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.324"
"7","0.114","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.326"
"7","0.124","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.326"
"7","0.124","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.328"
"7","0.13","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.328"
"7","0.13","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.332"
"7","0.132","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.332"
"7","0.132","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.336"
"7","0.134","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.336"
"7","0.134","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.338"
"7","0.138","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.338"
"7","0.138","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.344"
"7","0.14","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.344"
"7","0.14","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.346"
"7","0.142","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.346"
"7","0.142","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.348"
"7","0.146","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.348"
"7","0.146","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.35"
"7","0.148","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.35"
"7","0.148","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.354"
"7","0.15","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.354"
"7","0.15","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.356"
"7","0.158","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.356"
"7","0.158","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.358"
"7","0.16","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.358"
"7","0.16","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.36"
"7","0.166","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.36"
"7","0.166","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.362"
"7","0.168","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.362"
"7","0.168","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.372"
"7","0.17","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.372"
"7","0.17","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.374"
"7","0.174","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.374"
"7","0.174","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.376"
"7","0.184","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.376"
"7","0.184","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.378"
"7","0.196","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.378"
"7","0.196","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.382"
"7","0.202","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.382"
"7","0.202","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.4"
"7","0.204","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.4"
"7","0.204","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.402"
"7","0.206","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.402"
"7","0.206","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.406"
"7","0.208","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.406"
"7","0.208","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.412"
"7","0.214","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.412"
"7","0.214","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.414"
"7","0.216","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.414"
"7","0.216","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.418"
"7","0.23","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.418"
"7","0.23","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.42"
"7","0.234","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.42"
"7","0.234","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.422"
"7","0.24","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.422"
"7","0.242","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.424"
"7","0.244","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.424"
"7","0.244","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.428"
"7","0.246","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.428"
"7","0.246","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.43"
"7","0.248","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.43"
"7","0.252","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.43"
"7","0.258","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.43"
"7","0.258","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.434"
"7","0.26","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.434"
"7","0.26","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.436"
"7","0.266","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.436"
"7","0.266","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.438"
"7","0.268","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.438"
"7","0.268","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.44"
"7","0.27","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.44"
"7","0.27","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.444"
"7","0.272","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.444"
"7","0.272","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.446"
"7","0.274","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.446"
"7","0.278","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.446"
"7","0.28","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.446"
"7","0.28","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.45"
"7","0.286","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.45"
"7","0.286","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.454"
"7","0.288","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.454"
"7","0.288","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.456"
"7","0.29","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.456"
"7","0.29","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.46"
"7","0.292","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.46"
"7","0.292","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.462"
"7","0.294","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.462"
"7","0.294","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.468"
"7","0.3","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.468"
"7","0.3","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.472"
"7","0.302","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.472"
"7","0.302","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.474"
"7","0.306","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.474"
"7","0.306","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.478"
"7","0.312","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.478"
"7","0.312","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.488"
"7","0.324","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.488"
"7","0.324","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.49"
"7","0.328","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.49"
"7","0.328","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.494"
"7","0.332","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.494"
"7","0.332","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.496"
"7","0.336","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.496"
"7","0.336","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.498"
"7","0.338","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.498"
"7","0.338","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.5"
"7","0.34","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.5"
"7","0.34","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.508"
"7","0.34","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.512"
"7","0.34","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.514"
"7","0.344","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.514"
"7","0.344","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.518"
"7","0.35","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.518"
"7","0.35","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.52"
"7","0.352","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.52"
"7","0.352","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.522"
"7","0.356","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.522"
"7","0.356","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.526"
"7","0.358","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.526"
"7","0.358","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.528"
"7","0.37","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.528"
"7","0.37","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.53"
"7","0.374","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.53"
"7","0.374","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.538"
"7","0.376","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.538"
"7","0.376","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.548"
"7","0.378","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.548"
"7","0.378","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.552"
"7","0.384","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.552"
"7","0.384","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.558"
"7","0.39","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.558"
"7","0.39","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.562"
"7","0.392","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.562"
"7","0.392","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.566"
"7","0.398","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.566"
"7","0.398","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.568"
"7","0.4","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.568"
"7","0.4","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.572"
"7","0.406","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.572"
"7","0.406","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.574"
"7","0.408","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.574"
"7","0.408","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.578"
"7","0.41","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.578"
"7","0.41","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.582"
"7","0.422","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.582"
"7","0.422","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.586"
"7","0.424","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.586"
"7","0.424","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.588"
"7","0.428","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.588"
"7","0.428","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.594"
"7","0.436","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.594"
"7","0.436","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.596"
"7","0.448","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.596"
"7","0.448","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.598"
"7","0.456","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.598"
"7","0.456","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.6"
"7","0.464","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.6"
"7","0.464","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.602"
"7","0.476","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.602"
"7","0.476","5ez7q3ys","core_simple_1_200_1000_gen_cp_attack_1-10%_prefixes_eval_supp","0.604"
