"_defaultColorIndex","id","idx_T","name","tpr_at"
"12","1854n7sn","345","core_simple_1_100_600_gen_eval","0.9910504003768252"
"12","1854n7sn","346","core_simple_1_100_600_gen_eval","0.9910504003768252"
"12","1854n7sn","347","core_simple_1_100_600_gen_eval","0.9910377358490566"
"12","1854n7sn","348","core_simple_1_100_600_gen_eval","0.9910377358490566"
"12","1854n7sn","349","core_simple_1_100_600_gen_eval","0.9905660377358491"
"12","1854n7sn","350","core_simple_1_100_600_gen_eval","0.9905615856536102"
"12","1854n7sn","351","core_simple_1_100_600_gen_eval","0.9905615856536102"
"12","1854n7sn","352","core_simple_1_100_600_gen_eval","0.9905571293673276"
"12","1854n7sn","353","core_simple_1_100_600_gen_eval","0.9910207939508506"
"12","1854n7sn","354","core_simple_1_100_600_gen_eval","0.9910122989593189"
"12","1854n7sn","355","core_simple_1_100_600_gen_eval","0.990990990990991"
"12","1854n7sn","356","core_simple_1_100_600_gen_eval","0.990990990990991"
"12","1854n7sn","357","core_simple_1_100_600_gen_eval","0.9919393077287814"
"12","1854n7sn","358","core_simple_1_100_600_gen_eval","0.9919393077287814"
